symbol,series,date,Prev Close,open,high,low,Last Price,close,Average Price,volume,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
ADANIGREEN,EQ,22-Jan-2025,"1,045.70","1,040.00","1,042.80","1,007.00","1,031.00","1,031.70","1,019.26","26,56,247","2,70,74,03,298.95","81,318","7,39,839",27.85
ADANIGREEN,EQ,23-Jan-2025,"1,031.70","1,026.00","1,049.40","1,015.00","1,022.65","1,030.25","1,032.40","30,52,259","3,15,11,55,767.25","1,01,805","4,84,920",15.89
ADANIGREEN,EQ,24-Jan-2025,"1,030.25","1,037.25","1,065.00","1,006.00","1,009.00","1,012.10","1,030.19","49,78,974","5,12,93,00,936.65","1,50,162","6,77,410",13.61
ADANIGREEN,EQ,27-Jan-2025,"1,012.10",995.10,"1,003.00",982.95,999.00,998.95,994.63,"22,86,903","2,27,46,27,147.10","74,044","7,90,614",34.57
ADANIGREEN,EQ,28-Jan-2025,998.95,999.00,"1,012.75",965.70,989.00,987.30,988.26,"21,02,556","2,07,78,76,156.90","85,555","3,88,429",18.47
ADANIGREEN,EQ,29-Jan-2025,987.30,989.00,"1,006.35",982.40,987.50,987.65,992.44,"18,65,241","1,85,11,44,835.90","64,460","4,41,993",23.70
ADANIGREEN,EQ,30-Jan-2025,987.65,986.00,"1,001.90",965.70,974.00,971.85,983.62,"18,71,049","1,84,03,98,695.20","74,842","4,30,502",23.01
ADANIGREEN,EQ,31-Jan-2025,971.85,973.90,"1,006.80",971.55,"1,006.00",997.55,990.88,"31,23,886","3,09,54,00,632.75","86,197","13,77,830",44.11
ADANIGREEN,EQ,01-Feb-2025,997.55,"1,010.00","1,049.90",986.00,998.00,996.50,"1,023.20","42,30,202","4,32,83,39,050.35","1,24,389","4,13,603",9.78
ADANIGREEN,EQ,03-Feb-2025,996.50,994.90,994.90,967.50,969.50,970.10,976.11,"16,72,435","1,63,24,84,158.65","71,172","4,46,954",26.72
ADANIGREEN,EQ,04-Feb-2025,970.10,973.20,990.00,973.20,985.45,983.15,981.06,"13,33,100","1,30,78,57,536.10","61,106","3,20,017",24.01
ADANIGREEN,EQ,05-Feb-2025,983.15,987.05,"1,028.70",987.05,"1,018.00","1,017.80","1,009.79","24,34,579","2,45,84,02,894.95","86,845","6,43,762",26.44
ADANIGREEN,EQ,06-Feb-2025,"1,017.80","1,025.90","1,025.90",993.50,995.40,997.60,"1,005.16","10,97,383","1,10,30,49,780.20","49,227","3,01,617",27.49
ADANIGREEN,EQ,07-Feb-2025,997.60,999.90,"1,009.55",984.10,989.90,989.50,994.89,"12,38,324","1,23,19,99,104.05","52,577","2,49,919",20.18
ADANIGREEN,EQ,10-Feb-2025,989.50,996.00,998.95,950.05,954.90,954.05,964.00,"15,27,205","1,47,22,28,695.95","67,315","5,15,652",33.76
ADANIGREEN,EQ,11-Feb-2025,954.05,965.00,985.90,938.05,942.50,946.20,964.55,"37,70,394","3,63,67,47,837.75","1,22,937","5,50,432",14.60
ADANIGREEN,EQ,12-Feb-2025,946.20,950.05,956.95,897.05,920.50,916.90,918.84,"40,95,054","3,76,27,06,656.75","1,54,132","10,25,071",25.03
ADANIGREEN,EQ,13-Feb-2025,916.90,927.05,945.95,908.05,909.90,913.75,930.74,"24,74,769","2,30,33,70,945.25","78,553","3,53,425",14.28
ADANIGREEN,EQ,14-Feb-2025,913.75,920.00,923.65,873.00,882.00,884.40,889.70,"28,74,948","2,55,78,36,032.10","1,20,537","8,40,914",29.25
ADANIGREEN,EQ,17-Feb-2025,884.40,878.95,900.85,840.45,896.00,890.35,865.20,"43,43,277","3,75,78,06,392.65","1,56,736","9,83,131",22.64
ADANIGREEN,EQ,18-Feb-2025,890.35,899.00,904.90,870.10,894.30,897.55,892.20,"27,18,141","2,42,51,21,578.30","89,458","5,90,370",21.72
ADANIGREEN,EQ,19-Feb-2025,897.55,875.25,885.85,860.95,867.00,864.70,871.22,"41,21,742","3,59,09,27,343.15","1,19,390","8,47,547",20.56
ADANIGREEN,EQ,20-Feb-2025,864.70,861.00,883.95,845.00,864.95,864.95,862.32,"34,99,937","3,01,80,52,069.60","1,08,090","5,71,176",16.32
ADANIGREEN,EQ,21-Feb-2025,864.95,864.95,877.00,841.00,845.00,849.35,856.98,"28,95,228","2,48,11,66,963.35","93,028","7,94,801",27.45
ADANIGREEN,EQ,24-Feb-2025,849.35,840.00,842.70,819.10,836.50,836.05,830.78,"36,82,290","3,05,91,75,418.10","1,03,317","10,41,047",28.27
ADANIGREEN,EQ,25-Feb-2025,836.05,836.50,867.00,828.65,841.05,840.65,846.75,"52,99,509","4,48,73,53,511.20","1,38,881","11,52,715",21.75
ADANIGREEN,EQ,27-Feb-2025,840.65,848.65,859.45,806.30,810.90,811.75,833.98,"56,12,214","4,68,04,69,543.30","1,32,295","12,75,688",22.73
ADANIGREEN,EQ,28-Feb-2025,811.75,795.10,815.00,760.15,764.00,774.40,777.29,"4,39,47,584","34,16,00,41,484.00","2,86,589","2,56,76,116",58.42
ADANIGREEN,EQ,03-Mar-2025,774.40,775.00,808.80,758.00,808.00,804.10,786.54,"57,20,645","4,49,95,23,855.75","1,74,434","14,67,005",25.64
ADANIGREEN,EQ,04-Mar-2025,804.10,783.20,796.65,765.60,768.90,768.55,779.02,"77,26,332","6,01,89,34,274.50","1,48,177","32,86,670",42.54
ADANIGREEN,EQ,05-Mar-2025,768.55,769.00,857.90,769.00,849.95,848.70,824.28,"1,79,02,240","14,75,64,52,775.30","2,87,840","42,06,579",23.50
ADANIGREEN,EQ,06-Mar-2025,848.70,868.80,872.45,836.00,843.20,845.95,850.96,"1,01,66,566","8,65,13,90,358.15","1,81,600","29,79,246",29.30
ADANIGREEN,EQ,07-Mar-2025,845.95,840.00,847.30,823.15,841.90,837.20,834.56,"60,78,435","5,07,28,45,493.05","1,16,888","23,59,028",38.81
ADANIGREEN,EQ,10-Mar-2025,837.20,840.90,871.00,823.25,825.00,826.05,844.17,"65,95,111","5,56,74,15,549.50","1,29,753","19,96,238",30.27
ADANIGREEN,EQ,11-Mar-2025,826.05,819.25,834.35,810.60,833.25,824.20,821.32,"34,95,317","2,87,07,77,180.80","75,002","10,53,532",30.14
ADANIGREEN,EQ,12-Mar-2025,824.20,834.40,858.00,806.35,854.90,853.45,834.59,"48,26,264","4,02,79,45,406.35","88,597","14,51,892",30.08
ADANIGREEN,EQ,13-Mar-2025,853.45,874.00,896.85,858.00,871.90,873.65,880.11,"1,17,79,180","10,36,69,22,595.90","2,14,029","15,57,567",13.22
ADANIGREEN,EQ,17-Mar-2025,873.65,873.65,908.45,868.85,896.00,896.45,895.06,"59,03,492","5,28,39,95,006.80","1,30,474","10,46,912",17.73
ADANIGREEN,EQ,18-Mar-2025,896.45,904.70,911.90,889.10,901.00,900.90,901.65,"42,22,109","3,80,68,67,447.15","92,532","7,79,559",18.46
ADANIGREEN,EQ,19-Mar-2025,900.90,904.05,918.75,901.40,908.70,911.20,912.49,"29,80,425","2,71,96,04,014.05","63,758","5,97,660",20.05
ADANIGREEN,EQ,20-Mar-2025,911.20,920.30,927.95,902.05,921.60,923.40,915.92,"32,10,117","2,94,02,00,173.90","68,499","10,59,320",33.00
ADANIGREEN,EQ,21-Mar-2025,923.40,925.00,983.35,920.55,957.00,954.25,957.76,"81,47,557","7,80,34,13,714.15","1,69,547","14,07,287",17.27
ADANIGREEN,EQ,24-Mar-2025,954.25,972.00,981.00,949.05,952.00,952.90,961.24,"36,32,791","3,49,19,71,910.15","82,594","8,93,002",24.58
ADANIGREEN,EQ,25-Mar-2025,952.90,959.00,966.00,916.00,918.00,923.40,941.97,"35,04,686","3,30,13,09,638.55","86,827","7,85,087",22.40
ADANIGREEN,EQ,26-Mar-2025,923.40,921.95,942.00,910.00,912.00,912.10,923.95,"31,94,761","2,95,18,12,953.85","68,042","10,19,296",31.91
ADANIGREEN,EQ,27-Mar-2025,912.10,910.00,966.60,905.20,958.00,959.90,941.65,"59,18,219","5,57,28,64,238.75","1,14,942","17,22,198",29.10
ADANIGREEN,EQ,28-Mar-2025,959.90,967.85,976.45,942.05,948.00,948.65,959.80,"40,83,088","3,91,89,31,528.25","90,367","7,87,418",19.28
ADANIGREEN,EQ,01-Apr-2025,948.65,948.00,962.00,916.65,923.00,919.15,932.82,"33,93,666","3,16,56,67,424.40","75,539","10,56,794",31.14
ADANIGREEN,EQ,02-Apr-2025,919.15,926.90,945.10,910.70,941.80,943.05,931.05,"29,65,379","2,76,09,14,764.15","84,509","10,36,674",34.96
ADANIGREEN,EQ,03-Apr-2025,943.05,927.00,966.50,927.00,955.30,955.30,950.67,"33,05,378","3,14,23,22,451.10","77,033","8,89,628",26.91
ADANIGREEN,EQ,04-Apr-2025,955.30,949.95,956.00,917.65,925.50,923.80,933.14,"32,26,540","3,01,08,22,781.95","83,956","11,17,628",34.64
ADANIGREEN,EQ,07-Apr-2025,923.80,850.00,891.95,850.00,878.00,873.30,869.10,"33,17,613","2,88,33,48,709.85","92,398","6,80,034",20.50
ADANIGREEN,EQ,08-Apr-2025,873.30,899.00,908.10,873.30,877.00,875.80,885.40,"33,63,547","2,97,80,86,200.80","72,754","8,31,342",24.72
ADANIGREEN,EQ,09-Apr-2025,875.80,874.00,878.95,850.50,860.40,860.75,859.57,"25,18,172","2,16,45,37,413.40","62,778","4,15,547",16.50
ADANIGREEN,EQ,11-Apr-2025,860.75,890.00,903.40,878.70,894.50,893.65,891.73,"23,80,909","2,12,31,22,428.65","59,439","5,03,430",21.14
ADANIGREEN,EQ,15-Apr-2025,893.65,910.00,942.00,901.30,936.00,936.65,927.45,"29,44,940","2,73,12,86,784.25","77,667","8,52,927",28.96
ADANIGREEN,EQ,16-Apr-2025,936.65,936.95,955.95,931.50,945.40,945.60,945.32,"22,03,548","2,08,30,57,190.35","57,276","5,52,917",25.09
ADANIGREEN,EQ,17-Apr-2025,945.60,945.60,972.00,940.00,946.00,947.15,955.07,"29,05,274","2,77,47,51,047.60","68,173","6,71,722",23.12
ADANIGREEN,EQ,21-Apr-2025,947.15,954.70,966.60,944.00,955.70,956.25,957.28,"21,49,379","2,05,75,57,846.15","56,177","5,57,029",25.92
ADANIGREEN,EQ,22-Apr-2025,956.25,962.00,965.50,941.55,944.45,943.30,953.91,"22,83,380","2,17,81,27,710.35","56,445","7,81,713",34.23
ADANIGREEN,EQ,23-Apr-2025,943.30,950.00,956.90,926.00,950.95,952.50,943.17,"26,14,789","2,46,61,78,325.35","63,000","6,33,716",24.24
ADANIGREEN,EQ,24-Apr-2025,952.50,956.90,974.00,948.75,971.45,968.95,962.06,"36,04,578","3,46,78,31,424.15","82,911","9,98,621",27.70
