symbol,series,date,Prev Close,open,high,low,Last Price,close,Average Price,volume,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
SUZLON,EQ,22-Jan-2025,57.43,57.43,57.84,54.55,55.0,55.12,55.33,"4,89,86,568","2,71,03,01,222.03","1,56,997","2,85,65,001",58.31
SUZLON,EQ,23-Jan-2025,55.12,55.12,56.64,54.19,54.31,54.31,55.05,"4,95,82,278","2,72,92,72,045.78","1,34,179","3,17,05,701",63.95
SUZLON,EQ,24-Jan-2025,54.31,54.9,54.99,52.15,52.78,52.54,52.92,"6,42,10,167","3,39,79,23,493.17","1,79,102","3,72,50,170",58.01
SUZLON,EQ,27-Jan-2025,52.54,52.4,52.48,49.91,50.13,50.23,50.36,"6,62,88,203","3,33,84,76,478.90","1,87,096","3,54,14,620",53.43
SUZLON,EQ,28-Jan-2025,50.23,50.59,51.59,47.81,50.44,50.26,49.46,"8,65,63,217","4,28,11,22,943.83","2,07,094","3,23,03,170",37.32
SUZLON,EQ,29-Jan-2025,50.26,52.77,52.77,52.77,52.77,52.77,52.77,"1,39,90,368","73,82,71,719.36","18,083","1,39,55,903",99.75
SUZLON,EQ,30-Jan-2025,52.77,55.4,55.4,55.4,55.4,55.4,55.4,"1,09,61,611","60,72,73,249.40","13,035","1,09,61,609",100.00
SUZLON,EQ,31-Jan-2025,55.4,57.0,58.17,56.55,58.17,58.17,57.83,"11,15,00,110","6,44,79,49,607.88","1,35,244","6,04,35,321",54.20
SUZLON,EQ,01-Feb-2025,58.17,60.5,61.07,56.51,58.27,58.16,60.07,"16,89,12,946","10,14,72,93,950.24","3,28,529","5,83,09,439",34.52
SUZLON,EQ,03-Feb-2025,58.16,57.78,59.1,55.41,56.31,56.37,56.69,"9,34,25,367","5,29,63,25,297.39","2,18,751","4,83,17,212",51.72
SUZLON,EQ,04-Feb-2025,56.37,57.19,57.98,55.96,56.85,56.92,56.88,"4,23,67,489","2,40,98,70,158.65","1,23,370","1,97,98,710",46.73
SUZLON,EQ,05-Feb-2025,56.92,57.24,57.77,55.77,55.99,55.9,56.71,"3,77,87,329","2,14,28,91,185.64","1,10,642","2,19,94,179",58.21
SUZLON,EQ,06-Feb-2025,55.9,55.91,56.38,54.55,54.96,54.92,55.26,"3,17,69,107","1,75,55,94,546.35","1,30,278","1,87,63,475",59.06
SUZLON,EQ,07-Feb-2025,54.92,54.97,55.08,52.92,53.84,53.61,53.88,"3,88,21,987","2,09,16,01,516.77","1,73,865","1,92,72,791",49.64
SUZLON,EQ,10-Feb-2025,53.61,53.39,54.39,52.31,52.9,52.72,53.42,"3,11,70,558","1,66,52,29,863.60","1,07,553","1,46,49,832",47.00
SUZLON,EQ,11-Feb-2025,52.72,52.85,53.05,50.32,52.09,51.99,51.44,"4,94,71,491","2,54,48,47,178.38","1,65,533","2,29,45,370",46.38
SUZLON,EQ,12-Feb-2025,51.99,51.99,52.99,49.05,52.49,52.4,51.27,"6,91,63,693","3,54,57,42,059.44","1,61,009","2,86,03,166",41.36
SUZLON,EQ,13-Feb-2025,52.4,52.81,53.95,52.29,53.18,53.35,53.36,"4,16,07,228","2,22,01,36,879.13","1,04,725","1,70,63,291",41.01
SUZLON,EQ,14-Feb-2025,53.35,53.55,53.88,50.45,51.04,51.14,51.66,"4,59,83,899","2,37,56,77,468.21","1,41,836","1,84,14,095",40.04
SUZLON,EQ,17-Feb-2025,51.14,51.0,51.69,49.5,51.49,51.42,50.54,"4,67,42,293","2,36,23,21,617.01","1,59,791","1,70,14,385",36.40
SUZLON,EQ,18-Feb-2025,51.42,51.0,51.35,49.49,50.63,50.64,50.29,"3,89,70,008","1,95,99,69,035.41","1,20,603","1,74,43,435",44.76
SUZLON,EQ,19-Feb-2025,50.64,50.3,55.28,49.84,54.2,54.16,53.62,"7,19,27,816","3,85,68,53,909.02","1,57,791","2,92,56,414",40.67
SUZLON,EQ,20-Feb-2025,54.16,54.0,55.35,53.25,54.84,54.88,54.73,"3,88,73,355","2,12,74,74,343.00","96,717","1,74,03,866",44.77
SUZLON,EQ,21-Feb-2025,54.88,54.9,56.3,54.3,55.04,55.17,55.33,"5,67,99,902","3,14,28,69,936.58","1,43,446","2,25,54,592",39.71
SUZLON,EQ,24-Feb-2025,55.17,54.6,54.7,53.45,54.23,54.29,54.16,"4,31,62,800","2,33,75,17,418.78","1,10,617","1,97,71,848",45.81
SUZLON,EQ,25-Feb-2025,54.29,54.29,55.08,54.27,54.38,54.58,54.64,"2,17,91,959","1,19,07,75,210.41","54,815","87,38,488",40.10
SUZLON,EQ,27-Feb-2025,54.58,54.64,54.94,51.75,52.05,52.13,52.75,"3,90,73,334","2,06,11,15,204.04","1,28,148","1,98,94,191",50.92
SUZLON,EQ,28-Feb-2025,52.13,51.21,51.9,49.51,49.85,49.71,50.04,"9,32,11,241","4,66,38,75,194.54","2,77,849","5,68,05,234",60.94
SUZLON,EQ,03-Mar-2025,49.71,50.05,51.19,46.6,49.43,49.78,48.73,"10,85,78,059","5,29,10,76,888.79","2,72,249","4,68,25,827",43.13
SUZLON,EQ,04-Mar-2025,49.78,48.85,51.49,48.52,50.07,50.11,50.29,"6,77,31,679","3,40,62,95,356.92","1,54,290","2,22,99,509",32.92
SUZLON,EQ,05-Mar-2025,50.11,50.6,52.05,50.51,51.61,51.49,51.32,"7,26,32,328","3,72,76,32,717.89","1,38,765","2,79,88,020",38.53
SUZLON,EQ,06-Mar-2025,51.49,52.69,52.89,51.72,51.9,52.1,52.38,"5,60,90,540","2,93,78,66,414.61","1,30,997","2,61,59,051",46.64
SUZLON,EQ,07-Mar-2025,52.1,51.99,56.94,51.6,55.17,54.92,54.71,"10,68,55,231","5,84,56,32,781.39","2,08,746","3,90,62,019",36.56
SUZLON,EQ,10-Mar-2025,54.92,55.11,56.79,52.76,53.05,53.24,54.8,"8,14,50,055","4,46,32,43,893.74","1,94,253","2,84,10,921",34.88
SUZLON,EQ,11-Mar-2025,53.24,52.02,54.15,51.63,53.8,53.76,53.43,"5,85,22,186","3,12,66,30,115.22","1,06,873","1,82,47,641",31.18
SUZLON,EQ,12-Mar-2025,53.76,54.06,54.45,52.77,53.91,53.85,53.72,"4,83,14,005","2,59,55,03,174.30","86,316","1,50,66,258",31.18
SUZLON,EQ,13-Mar-2025,53.85,54.35,55.0,53.62,54.74,54.58,54.4,"4,38,37,645","2,38,46,14,839.21","85,175","1,80,75,027",41.23
SUZLON,EQ,17-Mar-2025,54.58,54.74,56.5,54.25,54.5,54.5,55.44,"5,41,33,951","3,00,13,40,422.27","1,36,012","2,04,60,396",37.80
SUZLON,EQ,18-Mar-2025,54.5,55.35,55.55,54.76,55.0,54.98,55.07,"4,23,39,442","2,33,16,82,371.02","90,440","1,78,44,225",42.15
SUZLON,EQ,19-Mar-2025,54.98,55.39,58.0,55.34,57.79,57.76,56.92,"7,94,65,967","4,52,29,94,724.35","1,50,367","3,83,90,227",48.31
