symbol,series,date,Prev Close,open,high,low,Last Price,close,Average Price,volume,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
MANKIND,EQ,25-Mar-2026,"1,987.80","2,005.00","2,038.90","1,988.00","2,030.10","2,024.00","2,019.53","8,35,417","1,68,71,49,534.90","37,793","5,55,256",66.46
MANKIND,EQ,24-Mar-2026,"1,927.40","1,952.90","1,993.60","1,917.00","1,978.50","1,987.80","1,961.92","7,28,680","1,42,96,13,861.40","54,346","4,15,745",57.05
MANKIND,EQ,23-Mar-2026,"2,000.00","1,980.00","1,984.80","1,909.70","1,917.00","1,927.40","1,936.57","6,54,194","1,26,68,94,884.50","42,879","4,06,007",62.06
MANKIND,EQ,20-Mar-2026,"2,000.80","2,030.00","2,047.40","1,966.70","2,000.00","2,000.00","1,995.67","11,85,624","2,36,61,14,315.50","47,854","6,03,621",50.91
MANKIND,EQ,19-Mar-2026,"2,103.10","2,097.40","2,097.40","1,995.20","2,000.00","2,000.80","2,026.01","8,36,827","1,69,54,19,276.60","39,248","5,52,340",66.00
MANKIND,EQ,18-Mar-2026,"2,068.20","2,066.80","2,130.80","2,052.00","2,102.70","2,103.10","2,107.53","3,17,917","67,00,20,093.50","20,521","1,66,908",52.50
MANKIND,EQ,17-Mar-2026,"2,094.70","2,095.80","2,106.40","2,056.00","2,066.80","2,068.20","2,073.13","4,49,927","93,27,58,339.80","27,759","2,21,664",49.27
MANKIND,EQ,16-Mar-2026,"2,138.90","2,126.30","2,141.60","2,081.00","2,083.50","2,094.70","2,102.97","3,32,072","69,83,36,955.40","18,068","1,82,331",54.91
MANKIND,EQ,13-Mar-2026,"2,207.90","2,200.00","2,205.00","2,128.70","2,140.00","2,138.90","2,171.18","8,01,859","1,74,09,82,058.20","31,888","6,08,881",75.93
MANKIND,EQ,12-Mar-2026,"2,243.80","2,210.00","2,243.50","2,184.70","2,206.20","2,207.90","2,212.41","3,10,028","68,59,09,767.60","32,786","1,59,328",51.39
MANKIND,EQ,11-Mar-2026,"2,237.70","2,243.90","2,256.80","2,222.30","2,233.80","2,243.80","2,244.50","4,15,703","93,30,44,674.80","35,113","2,50,123",60.17
MANKIND,EQ,10-Mar-2026,"2,163.30","2,190.00","2,249.30","2,169.20","2,239.10","2,237.70","2,212.20","10,43,920","2,30,93,64,286.00","62,142","5,19,030",49.72
MANKIND,EQ,09-Mar-2026,"2,187.00","2,131.00","2,170.80","2,108.30","2,162.60","2,163.30","2,133.07","8,26,127","1,76,21,87,418.70","45,732","3,27,990",39.70
